aleph system no.,dom id,author (o),author (n),author_wikidata_url,author_wikidata_id,title (o),title (n),metadata,edition,other authors (o),other authors (n),series,subject,imprint (o),p year,p location,p name,type
14832618,lsidyv345f1722,"wycherley, william.","wycherley, william",https://www.wikidata.org/wiki/Q978564,Q978564,"the plain-dealer. a comedy, etc. [in five acts, in prose and in verse. taken from molière's comedy, “le misanthrope.”] [electronic resource]","the plain-dealer. a comedy, etc.","[in five acts, in prose and in verse. taken from molière's comedy, “le misanthrope.”]",,"molière, 1622-1673.",molière,,,"london, 1677.",1677,london,,comedy
14832619,lsidyv3460675c,"wycherley, william.","wycherley, william",https://www.wikidata.org/wiki/Q978564,Q978564,[the plain-dealer. a comedy ... the second edition. [taken from molière's comedy 'le misanthrope.']] [electronic resource],the plain-dealer. a comedy,the second edition. [taken from molière's comedy 'le misanthrope.']...,fourth edition,"molière, 1622-1673.",molière,,,"london, 1686.",1686,london,,comedy
14832780,lsidyv31634d76,"lewis, m. g. (matthew gregory), 1775-1818.","lewis, matthew gregory",https://www.wikidata.org/wiki/Q121060,Q121060,"the east indian: a comedy, etc. [electronic resource]","the east indian: a comedy, etc.",,,,,,,"london: j. bell, 1800.",1800,london,j. bell,comedy
14832784,lsidyv30a5e764,"morton, thomas, dramatist, the elder.","morton, thomas",https://www.wikidata.org/wiki/Q7792577,Q7792577,speed the plough: a comedy ... the second edition. [electronic resource],speed the plough: a comedy,the second edition....,,,,,,"london: t. n. longman & o. rees, 1800.",1800,london,t. n. longman & o. rees,comedy
14832807,lsidyv2eb910c0,,,,,"the sword of peace; or, a voyage of love; a comedy [in five acts and in prose. by m. starke.] [electronic resource]","the sword of peace; or, a voyage of love; a comedy",[in five acts and in prose. by m. starke.],,"starke, mariana.","starke, mariana",,,"pp. viii. 64. j. debrett: london, 1789.",1789,london,j. debrett,comedy
14832813,lsidyv345c5d24,"brome, richard, d. 1652?","brome, richard",https://www.wikidata.org/wiki/Q3430577,Q3430577,"a joviall crew: or, the merry beggar. presented in a comedie, etc. [electronic resource]","a joviall crew: or, the merry beggar. presented in a comedie, etc.",,,,,,,"j. y., for e. d. & n. e.: london, 1652.",1652,london,j. y. for e. d. & n. e.,comedy
14832814,lsidyv345c7e49,"brome, richard, d. 1652?","brome, richard",https://www.wikidata.org/wiki/Q3430577,Q3430577,"[a joviall crew: or, the merry beggar. presented in a comedie, etc.] [electronic resource]","a joviall crew: or, the merry beggar. presented in a comedie, etc.",,another edition,,,,,"london : for henry brome, 1661.",1661,london,for henry brome,comedy
14832815,lsidyv3460d7e9,"brome, richard, d. 1652?","brome, richard",https://www.wikidata.org/wiki/Q3430577,Q3430577,"[a joviall crew: or, the merry beggar. presented in a comedie, etc.] [electronic resource]","a joviall crew: or, the merry beggar. presented in a comedie, etc.",,another edition,,,,,"london : for joseph hindmarsh , 1684.",1684,london,for joseph hindmarsh,comedy
14847809,lsidyv35f4c475,,,,,"parnassus in a fog; or, the rejected laureate in a comedy of errors, by one of the rejected. [in verse.] [electronic resource]","parnassus in a fog; or, the rejected laureate in a comedy of errors, by one of the rejected",[in verse.],,,,,,"london : bellairs & co., 1895.",1895,london,bellairs & co.,comedy
14847810,lsidyv35e775c1,,,,,"the pilgrimage to parnassus with the two parts of the return from parnassus: three comedies performed in st. john's college, cambridge ... mdxcvii.-mdci. edited from mss. by w. d. macray, etc. [electronic resource]",the pilgrimage to parnassus with the two parts of the return from parnassus,"three comedies performed in st. john's college, cambridge mdxcvii.-mdci. edited from mss. by w. d. macray, etc....",,"macray, william dunn.","macray, william dunn",,,"london; oxford [printed] : h. frowde, 1886.",1886,oxford,h. frowde,comedy
14866569,lsidyv3679a7a8,"cumberland, richard, 1732-1811","cumberland, richard",https://www.wikidata.org/wiki/Q1439360,Q1439360,"the jew: a comedy, etc. [electronic resource]","the jew: a comedy, etc.",,,,,,,"london : c. dilly, 1794.",1794,london,c. dilly,comedy
14866950,lsidyv3679a577,"holcroft, thomas, 1745-1809","holcroft, thomas",https://www.wikidata.org/wiki/Q1114941,Q1114941,"love's frailties: a comedy in five acts [in prose], etc. [electronic resource]",love's frailties: a comedy in five acts etc.,"[in prose], etc.",,,,,,"london, 1794.",1794,london,,comedy
14866984,lsidyv3679a1c9,"inchbald, mrs., 1753-1821","inchbald, elizabeth",https://www.wikidata.org/wiki/Q469974,Q469974,the wedding day; a comedy in two acts [and in prose]. [electronic resource],the wedding day; a comedy in two acts,[and in prose].,,,,,,"london, 1794.",1794,london,,comedy
14873179,lsidyv36d016bd,"wycherley, william, 1640-1716.","wycherley, william",https://www.wikidata.org/wiki/Q978564,Q978564,"the country girl, a comedy [in five acts and in prose], altered from wycherley [by david garrick]. [electronic resource]","the country girl, a comedy","[in five acts and in prose], altered from wycherley [by david garrick].",,,,,,"london, 1766.",1766,london,,comedy
14912177,lsidyv38312201,,,,,"the frogs, a comedy. translated ... by c. dunster. ms. notes [by c. burney]. [electronic resource]","the frogs, a comedy. translated",by c. dunster. ms. notes [by c. burney]....,,"dunster, charles.","dunster, charles",,,"oxford : j. & j. fletcher, [1785.].",1785,oxford,j. & j. fletcher,comedy
14912180,lsidyv3830ae65,"arnold, samuel james, 1774-1852.","arnold, samuel james",https://www.wikidata.org/wiki/Q15433525,Q15433525,"[man and wife; or, more secrets than one: a comedy, in five acts, etc.] [electronic resource]","man and wife; or, more secrets than one: a comedy, in five acts, etc.",,the fourth edition,,,,,"london : richard phillips, 1809.",1809,london,richard phillips,comedy
14912191,lsidyv3830b0de,"baillie, john, m.d.","baillie, john",,,the married coquet. a comedy. [electronic resource],the married coquet. a comedy,,,,,,,"london : r. dodsley, 1746.",1746,london,r. dodsley,comedy
14912206,lsidyv383115d7,"behn, aphra, 1640-1689","behn, aphra",https://www.wikidata.org/wiki/Q231886,Q231886,the dutch lover: a comedy ... written by mrs. a. bhen [sic]. [electronic resource],the dutch lover: a comedy,written by mrs. a. bhen [sic]....,,,,,,"london : thomas dring, 1673.",1673,london,thomas dring,comedy
14912207,lsidyv38311406,"behn, aphra, 1640-1689","behn, aphra",https://www.wikidata.org/wiki/Q231886,Q231886,"the younger brother: or, the amorous jilt. a comedy ... written by the late ingenious mrs. a. behn. with some account of her life. [edited, with alterations and a memoir, by charles gildon.] [electronic resource]","the younger brother: or, the amorous jilt. a comedy","written by the late ingenious mrs. a. behn. with some account of her life. [edited, with alterations and a memoir, by charles gildon.]...",,"gildon, charles.","gildon, charles",,,"london : j. harris, 1696.",1696,london,j. harris,comedy
14912287,lsidyv383118bc,"crown, mr. (john), 1640?-1712.","crown, john",https://www.wikidata.org/wiki/Q3181297,Q3181297,"juliana, or the princess of poland. a tragicomedy, etc. [electronic resource]","juliana, or the princess of poland. a tragicomedy, etc.",,,,,,,"london : [64]. will. cademan; will. birch, 1671.",1671,london,will. cademan; will. birch,comedy
14912334,lsidyv38306cb9,"foote, samuel.","foote, samuel",https://www.wikidata.org/wiki/Q766758,Q766758,the cozeners; a comedy in three acts [and in prose]. ... published by mr. colman. [electronic resource],the cozeners; a comedy in three acts,[and in prose]. published by mr. colman....,,"colman, george, 1732-1794.","colman, george",,,"london, 1778.",1778,london,,comedy
14912335,lsidyv38306885,"foote, samuel.","foote, samuel",https://www.wikidata.org/wiki/Q766758,Q766758,"the devil upon two sticks; a comedy, in three acts [and in prose] ... published by mr. colman. [electronic resource]","the devil upon two sticks; a comedy, in three acts",[and in prose] published by mr. colman....,,"colman, george, 1732-1794.","colman, george",,,"london, 1778.",1778,london,,comedy
14912336,lsidyv38306ab8,"foote, samuel.","foote, samuel",https://www.wikidata.org/wiki/Q766758,Q766758,the nabob; a comedy in three acts [and in prose]. ... published by mr. colman. [electronic resource],the nabob; a comedy in three acts,[and in prose]. published by mr. colman....,,"colman, george, 1732-1794.","colman, george",,english drama. british drama india,"london, 1778.",1778,london,,comedy
14912337,lsidyv383071dd,"foote, samuel.","foote, samuel",https://www.wikidata.org/wiki/Q766758,Q766758,"a trip to calais; a comedy in three acts [and in prose] as originally written, and intended for representation ... to which is annexed, the capuchin; altered from the trip to calais, and now published by mr. colman. [electronic resource]",a trip to calais; a comedy in three acts,"[and in prose] as originally written, and intended for representation ... to which is annexed, the capuchin; altered from the trip to calais, and now published by mr. colman.",,"colman, george, 1732-1794.","colman, george",,,"london, 1778.",1778,london,,comedy
14912401,lsidyv3830983f,"holcroft, thomas, 1745-1809","holcroft, thomas",https://www.wikidata.org/wiki/Q1114941,Q1114941,knave or not? a comedy in five acts [and in prose]. [electronic resource],knave or not? a comedy in five acts,[and in prose].,,,,,,"london, 1798.",1798,london,,comedy
14912515,lsidyv38310e2e,"middleton, thomas, d. 1627.","middleton, thomas",https://www.wikidata.org/wiki/Q344865,Q344865,the mayor of quinborough; a comedy [in five acts and in verse]. [electronic resource],the mayor of quinborough; a comedy,[in five acts and in verse].,,,,,,"london : h. herringman, 1661.",1661,london,h. herringman,comedy
14912532,lsidyv3830efee,"murphy, arthur, 1727-1805.","murphy, arthur",https://www.wikidata.org/wiki/Q2865268,Q2865268,all in the wrong; a comedy [in five acts and in prose]. [electronic resource],all in the wrong; a comedy,[in five acts and in prose].,,,,,,"london, 1761.",1761,london,,comedy
14912537,lsidyv3830fe38,"murphy, arthur, 1727-1805.","murphy, arthur",https://www.wikidata.org/wiki/Q2865268,Q2865268,"[three weeks after marriage; a comedy in two acts, etc. [by arthur murphy.]] [electronic resource]","three weeks after marriage; a comedy in two acts, etc.",[by arthur murphy.],another edition,,,,,"london, [1784?]",1784,london,,comedy
14912612,lsidyv383273b3,"ravenscroft, edward, dramatist.","ravenscroft, edward",https://www.wikidata.org/wiki/Q3048652,Q3048652,"the canterbury guests; or, a bargain broken. a comedy [in five acts and in prose]. [electronic resource]","the canterbury guests; or, a bargain broken. a comedy",[in five acts and in prose].,,,,,,"london, 1695.",1695,london,,comedy
14912626,lsidyv3830860f,"udall, nicholas.","udall, nicholas",https://www.wikidata.org/wiki/Q548910,Q548910,"ralph royster doyster, a comedy [in five acts, in verse, by n. udall]. [electronic resource]","ralph royster doyster, a comedy","[in five acts, in verse, by n. udall].",,,,,,"london, 1818.",1818,london,,comedy
15105879,lsidyv388c64a9,"byron, george gordon byron, baron, 1788-1824","byron, george gordon byron",https://www.wikidata.org/wiki/Q5679,Q5679,"arnaldo; gaddo; and other unacknowledged poems; by lord byron, and some of his contemporaries; collected [or rather, written] by odoardo volpi [pseudonym of edward n. shannon]. (the comedy of dante alighieri; translated by odoardo volpi. [containing only the first 10 cantos of the “inferno.”]). [electronic resource]","arnaldo; gaddo; and other unacknowledged poems by lord byron, and some of his contemporaries","collected [or rather, written] by odoardo volpi [pseudonym of edward n. shannon]. (the comedy of dante alighieri; translated by odoardo volpi. [containing only the first 10 cantos of the “inferno.”]).",,"volpi, odoardo, pseud. [i.e. edward n. shannon.]",edward n. shannon,,,"dublin : w. f. wakeman, 1836.",1836,dublin,w. f. wakeman,comedy
15105882,lsidyv38824687,"bickerstaffe, isaac.","bickerstaffe, isaac",https://www.wikidata.org/wiki/Q5575474,Q5575474,"['tis well it's no worse: a comedy, etc. [adapted by bickerstaffe from calderón's “el escondído y la tapada”.]] [electronic resource]","'tis well it's no worse: a comedy, etc.",[adapted by bickerstaffe from calderón's “el escondído y la tapada”.],the third edition,,,,,"london : w. griffin, 1770.",1770,london,w. griffin,comedy
15106340,lsidyv3882404e,"wycherley, william.","wycherley, william",https://www.wikidata.org/wiki/Q978564,Q978564,[the plain dealer: a comedy [in five acts and in prose]. ... with alterations [by i. bickerstaffe].] [electronic resource],the plain dealer: a comedy,[in five acts and in prose]. with alterations [by i. bickerstaffe]....,another edition,"bickerstaffe, isaac.","bickerstaffe, isaac",,,"london, 1767.",1767,london,,comedy
15272338,lsidyv3e467490,"beaumont, francis, 1584-1616.","beaumont, francis",https://www.wikidata.org/wiki/Q313932,Q313932,"[comedies and tragedies ... never printed before, and now published by the authours originall copies. [with a portrait of fletcher.]] [electronic resource]",comedies and tragedies,"never printed before, and now published by the authours originall copies. [with a portrait of fletcher.]...",another edition fifty comedies and tragedies  all in one volume published by the authors original copies the songs to each play being added with a portrait of fletcher,"fletcher, john, 1579-1625. -- denham, john, sir, the poet.","fletcher, john. denham, john,",,,"london : 557. for john martyn, henry herringman, richard marriot, 1679.",1679,london,for john martyn henry herringman richard marriot,comedy
