aleph system no.,dom id,author (o),author (n),author_wikidata_url,author_wikidata_id,title (o),title (n),metadata,edition,other authors (o),other authors (n),series,subject,imprint (o),p year,p location,p name,type
14805947,lsidyv34ec5f14,"bridges, robert, 1844-1930.",Robert Bridges,https://www.wikidata.org/wiki/Q925991,Q925991,"eight plays. nero, parts i & ii. palicio. ulysses. captives. achilles. humours. feast of bacchus. [electronic resource]","eight plays. nero, parts i & ii. palicio. ulysses. captives. achilles. humours. feast of bacchus",,,,,,,"london : pp. 264. edward bumpus; g. bell & sons, 1885 [-94].",1894,london,edward bumpus |. bell & sons,play
14805985,lsidyv35ddbd4b -- lsidyv3c239986 -- lsidyv3c4bcd84,"britton, john, 1771-1857.","britton, john",,,"the beauties of wiltshire, displayed in statistical, historical, and descriptive sketches: interspersed with anecdotes of the arts. [with plates after designs by the author and others, and with a map.] [electronic resource]","the beauties of wiltshire, displayed in statistical, historical, and descriptive sketches: interspersed with anecdotes of the arts","[with plates after designs by the author and others, and with a map.]",,,,,,"london : vernor & hood, 1801, 1825.",1801,london,vernor & hood,play
14806002,lsidyv34799bf4,"brodie, george staunton.","brodie, george staunton",,,"vagrant verses, and a play ... with illustrations by wallis mackay and the author. [electronic resource]","vagrant verses, and a play",with illustrations by wallis mackay and the author...,,"mackay, wallis.","mackay, wallis",,,"london : tinsley bros., 1876.",1876,london,tinsley bros.,play
14806151,lsidyv342803ad,"hemans, mrs., 1793-1835.",Felicia Hemans,https://www.wikidata.org/wiki/Q272537,Q272537,the siege of valencia; a dramatick poem. the last constantine: with other poems. [electronic resource],the siege of valencia; a dramatick poem. the last constantine: with other poems,,,,,,,"london : john murray, 1823.",1823,london,john murray,play
14806181,lsidyv349436d6,"browning, robert, 1812-1889.",Robert Browning,https://www.wikidata.org/wiki/Q233265,Q233265,dramas ... with an introduction by oscar browning. [electronic resource],dramas,with an introduction by oscar browning...,,"browning, oscar, 1837-1923.","browning, oscar",,,"london : g. routledge & sons, 1898.",1898,london,g. routledge & sons,play
14806298,lsidyv3498d2f3,"bullock, henry, dramatic writer.","bullock, henry",,,octavius: a tragic drama. in five acts. [electronic resource],octavius: a tragic drama. in five acts,,,,,,,"london : john taylor, 1834.",1834,london,john taylor,play
14806359,lsidyv349805b6,"burges, afterwards lamb, james bland, sir, bart.","burges, afterwards lamb, james bland, bart",,,dramas. [electronic resource],dramas,,,,,,,"london : edward kerby, 1817.",1817,london,edward kerby,play
14806491,lsidyv317121bd -- lsidyv2b01615e -- lsidyv2b008f17,"bushnell, horace.",Horace Bushnell,https://www.wikidata.org/wiki/Q4209475,Q4209475,literary varieties. (i. work and play. ii. moral uses of dark things. iii. building eras in religion.). [electronic resource],literary varieties. (i. work and play. ii. moral uses of dark things. iii. building eras in religion.),,,,,,,"new york : c. scribner’s sons, 1881.",1881,new york,c. scribner’s sons,play
14806571,lsidyv3493451b,"byron, george gordon byron, baron, 1788-1824",Lord Byron,https://www.wikidata.org/wiki/Q5679,Q5679,"caïn, mystère dramatique en trois actes ... traduit en vers français, et réfuté dans une suite de remarques philosophiques et critiques, précédé d'une lettre adressée à lord byron, sur les motifs et le but de cet ouvrage, par fabre d'olivet. [electronic resource]","caïn, mystère dramatique en trois actes","traduit en vers français, et réfuté dans une suite de remarques philosophiques et critiques, précédé d'une lettre adressée à lord byron, sur les motifs et le but de cet ouvrage, par fabre d'olivet...",,"fabre d'olivet, antoine.","fabre d'olivet, antoine",,,"paris, 1823.",1823,paris,,play
14806628,lsidyv3500081e,"cadogan, adelaide, lady.",Lady Adelaide Cadogan,https://www.wikidata.org/wiki/Q56090444,Q56090444,"drawing-room plays. selected and adapted from the french by lady adelaide cadogan. illustrated by e. l. shute, etc. [electronic resource]",drawing-room plays,"selected and adapted from the french by lady adelaide cadogan. illustrated by e. l. shute, etc.",,"shute, e. l.","shute, e. l.",,,"london : sampson low & co., 1888.",1888,london,sampson low & co.,play
14806629,lsidyv3ab91d1b,,,,,"cælia: or, the perjur'd lover. a play, etc. [by charles johnson. with a prologue by t. cibber and an epilogue by h. fielding.] [electronic resource]","cælia: or, the perjur'd lover. a play, etc.",[by charles johnson. with a prologue by t. cibber and an epilogue by h. fielding.],,"cibber, theophilus.","cibber, theophilus",,,"london : j. watts, 1733.",1733,london,j. watts,play
14806632,lsidyv39932ca4,,,,,"the cagot; or, heart for heart. a play in five acts. [in verse. by edmund o'rourke.] [electronic resource]","the cagot; or, heart for heart. a play in five acts",[in verse. by edmund o'rourke.],,"o'rourke, edmund.","o'rourke, edmund",,,"london : john mitchell, 1856.",1856,london,john mitchell,play
14806671,lsidyv3492ef3c,"calmour, alfred cecil.","calmour, alfred cecil",,,"the amber heart, and other plays. [in verse.] [electronic resource]","the amber heart, and other plays",[in verse.],,,,,,"[london : printed for private circulation, 1888.].",1888,london,printed for private circulation,play
14806672,lsidyv34f0a40d,"calmour, alfred cecil.","calmour, alfred cecil",,,beau blandish the rake. a play in three acts. [electronic resource],beau blandish the rake. a play in three acts,,,,,,,"london : printed for private circulation, 1887.",1887,london,printed for private circulation,play
14806738,lsidyv34998178,"campbell, donald charles douglas.","campbell, donald charles douglas",,,essex: a play. [in verse.] [electronic resource],essex: a play,[in verse.],,,,,,"london & edinburgh : williams & norgate, 1877.",1877,london & edinburgh,williams & norgate,play
14806788,lsidyv3a58e6f9,"camprodon, francisco.",Francisco Camprodón,https://www.wikidata.org/wiki/Q4211736,Q4211736,"the flower of a day ... translated ... with a few remarks on the modern drama of spain, by william biddulph parker. [in verse.] [electronic resource]",the flower of a day,"translated...with a few remarks on the modern drama of spain, by william biddulph parker. [in verse.]",,"parker, william biddulph.","parker, william biddulph",,,"london : j. w. parker & son, 1853.",1853,london,j. w. parker & son,play
14806939,lsidyv350297ef,"carr, joseph william comyns.",J. Comyns Carr,https://www.wikidata.org/wiki/Q4215991,Q4215991,"king arthur, a drama in a prologue and four acts. [electronic resource]","king arthur, a drama in a prologue and four acts",,,,,,,"london : macmillan & co., 1895.",1895,london,macmillan & co.,play
14806972,lsidyv3492d28d,"cartwright, fairfax leighton, right hon. sir, g.c.v.o.",Fairfax Leighton Cartwright,https://www.wikidata.org/wiki/Q1393205,Q1393205,lorello. a play in five acts. [in verse.] [electronic resource],lorello. a play in five acts,[in verse.],,,,,,"london : field & tuer, [1884.].",1884,london,field & tuer,play
14807045,lsidyv34fd24e2,"cerny, frederick, pseud. [i.e. frederick guthrie.]","cerny, frederick",,,logroño. a metric drama in two acts ... with twenty-nine illustrations by t. walter wilson. [electronic resource],logroño. a metric drama in two acts,with twenty-nine illustrations by t. walter wilson...,,"wilson, t. walter.","wilson, t. walter",,,"london & belfast : m. ward & co., 1877.",1877,london & belfast,m. ward & co.,play
14807117,lsidyv395bc59a,"chapman, edward john.",Edward John Chapman,https://www.wikidata.org/wiki/Q15148291,Q15148291,"a drama of two lives, the snake-witch, a canadian summer-night, and other poems. [electronic resource]","a drama of two lives, the snake-witch, a canadian summer-night, and other poems",,,,,,,"pp. 97. kegan paul & co.: london, 1899.",1899,london,kegan paul & co.,play
14807121,lsidyv3a250028,"chapman, george, 1559?-1634",George Chapman,https://www.wikidata.org/wiki/Q342720,Q342720,"[the conspiracie, and tragedie of charles duke of byron, marshall of france. acted lately in two playes, etc.] [electronic resource]","the conspiracie, and tragedie of charles duke of byron, marshall of france","acted lately in two playes, etc.",another edition.ms. notes by philip earl of pembroke,"pembroke, philip herbert, earl of, 1584-1650.","pembroke, philip herbert",,,"london : n. o. [nicholas okes?] for thomas thorp, 1625.",1625,london,n. o.  for thomas thorp,play
14807237,lsidyv3a0f6533 -- lsidyv3a0f7475 -- lsidyv3a0f6cb0,"child, harry.","child, harry",,,"a cast for a crown. a dramatic story, etc. [electronic resource]","a cast for a crown. a dramatic story, etc.",,,,,,,"london : richard bentley, 1870.",1870,london,richard bentley,play
14807318,lsidyv34995105,"marlborough, john churchill, duke of, 1650-1722.","John Churchill, 1st Duke of Marlborough",https://www.wikidata.org/wiki/Q153803,Q153803,"john churchill, duke of marlborough. an historic play, in five acts. [in verse.] [electronic resource]","john churchill, duke of marlborough. an historic play, in five acts",[in verse.],,,,,,"leyburn : t. fall, 1820.",1820,leyburn,t. fall,play
14807328,lsidyv3530e60c,"cicero, marcus tullius.","cicero, marcus tullius",,,cicero. a drama. [in verse.] by the author of “moile's state trials” [i.e. henry bliss]. [electronic resource],cicero. a drama,[in verse.] by the author of “moile's state trials” [i.e. henry bliss],,"bliss, henry.","bliss, henry",,,"london : simpkin, marshall & co., 1846.",1846,london,simpkin marshall & co.,play
14807381,lsidyv394a84ba,"clarke, henry savile, and wagner (leopold)","clarke, henry savile, leopold",,,"the century reciter. humorous, serious, and dramatic selections. [electronic resource]","the century reciter. humorous, serious, and dramatic selections",,,"wagner, leopold, miscellaneous writer.","wagner, leopold",,,"london : f. warne & co., 1895.",1895,london,f. warne & co.,play
14807415,lsidyv3a409da8 -- lsidyv3a40b36d -- lsidyv3a40a880,"clayton, afterwards needham, ellen creathorne.","clayton, afterwards needham, ellen creathorne",,,playing for love. a story. [electronic resource],playing for love. a story,,,,,,,"london : tinsley bros., 1876.",1876,london,tinsley bros.,play
14807464,lsidyv3477e008,"clifford, w. k., mrs., d. 1929.","clifford, w. k",,,the likeness of the night. a modern play in four acts. [electronic resource],the likeness of the night. a modern play in four acts,,,,,,,"pp. viii. 146. a. & c. black: london, 1900.",1900,london,a. & c. black,play
14807563,lsidyv3494b053,"code, henry brereton.","code, henry brereton",,,"the patriot, or hermit of saxellen; a musical drama, in three acts, etc. (second edition.). [electronic resource]","the patriot, or hermit of saxellen; a musical drama, in three acts, etc.",(second edition.),,,,,,"dublin : printed for the author, 1811.",1811,dublin,printed for the author,play
14807564,lsidyv3494ab19,"code, henry brereton.","code, henry brereton",,,"the russian sacrifice, or burning of moscow, an historical and musical drama, in three acts, etc. [electronic resource]","the russian sacrifice, or burning of moscow, an historical and musical drama, in three acts, etc.",,,,,,,"dublin : printed for the author, 1813.",1813,dublin,printed for the author,play
14807565,lsidyv3494ae6a,"code, henry brereton.","code, henry brereton",,,"spanish patriots a thousand years ago. an historical drama. in three acts, etc. [electronic resource]","spanish patriots a thousand years ago. an historical drama. in three acts, etc.",,,,,,,"london : j. walker, 1812.",1812,london,j. walker,play
14807646,lsidyv350043a7,"collett, john, poet.","collett, john",,,the siren of warmington ... illustrated by lancelot speed. [a play.] [electronic resource],the siren of warmington,illustrated by lancelot speed. [a play.]..,,,,,,"london : bickers & son, 1889.",1889,london,bickers & son,play
14807689,lsidyv3b5afb0c -- lsidyv3b5b1003 -- lsidyv3b5b01b1,"collins, edward james mortimer.",Mortimer Collins,https://www.wikidata.org/wiki/Q1960794,Q1960794,you play me false. a novel. [electronic resource],you play me false. a novel,,,"collins, frances.","collins, frances",,,"london : r. bentley & son, 1878.",1878,london,r. bentley & son,play
14807709,lsidyv3493237f,"collins, wilkie, 1824-1889",Wilkie Collins,https://www.wikidata.org/wiki/Q210740,Q210740,miss gwilt: a drama in five acts. altered from the novel of “armadale.” by wilkie collins. [electronic resource],miss gwilt: a drama in five acts,altered from the novel of “armadale.” by wilkie collins,,,,,,"london, 1875.",1875,london,,play
14807725,lsidyv34933534,"collins, wilkie, 1824-1889",Wilkie Collins,https://www.wikidata.org/wiki/Q210740,Q210740,"the moonstone: a dramatic story, in three acts. altered from the novel for performance on the stage. by wilkie collins. [electronic resource]","the moonstone: a dramatic story, in three acts.",altered from the novel for performance on the stage. by wilkie collins,,,,,,"[london] : charles dickens & evans, 1877.",1877,london,charles dickens & evans,play
14807727,lsidyv34933b5e,"collins, wilkie, 1824-1889",Wilkie Collins,https://www.wikidata.org/wiki/Q210740,Q210740,"the new magdalen: a dramatic story, in a prologue and three acts. by wilkie collins, etc. [electronic resource]","the new magdalen: a dramatic story, in a prologue and three acts","by wilkie collins, etc.",,,,,,"london : published by the author, 1873.",1873,london,published by the author,play
14807728,lsidyv34932a2d,"collins, wilkie, 1824-1889",Wilkie Collins,https://www.wikidata.org/wiki/Q210740,Q210740,"no name: a drama, in four acts. altered from the novel for performance on the stage. by wilkie collins. [electronic resource]","no name: a drama, in four acts.",altered from the novel for performance on the stage. by wilkie collins,,,,,,"london : published by the author, 1870.",1870,london,published by the author,play
14807736,lsidyv349330c3,"collins, wilkie, 1824-1889",Wilkie Collins,https://www.wikidata.org/wiki/Q210740,Q210740,"the woman in white. a drama, in a prologue and four acts. altered from the novel for performance on the stage. by wilkie collins. [electronic resource]","the woman in white. a drama, in a prologue and four acts.",altered from the novel for performance on the stage. by wilkie collins,,,,,,"london : published by the author, 1871.",1871,london,published by the author,play
14807970,lsidyv3b93e9d9 -- lsidyv3b93f0ba -- lsidyv353d816e,"corelli, marie, 1855-1924.",Marie Corelli,https://www.wikidata.org/wiki/Q263254,Q263254,wormwood. a drama of paris. [electronic resource],wormwood. a drama of paris,,,,,,,"london : richard bentley & son, 1890.",1890,london,richard bentley & son,play
14807978,lsidyv317238a1 -- lsidyv3172c44f -- lsidyv31728425,"corkran, john frazer.",John Frazer Corkran,https://www.wikidata.org/wiki/Q64685615,Q64685615,playing on the brink. a novel. [electronic resource],playing on the brink. a novel,,,,,,,"london : t. cautley newby, 1867.",1867,london,t. cautley newby,play
14807994,lsidyv342aabd4,"cornwall, barry, 1787-1874.",Charles Lamb,https://www.wikidata.org/wiki/Q372984,Q372984,"marcian colonna, an italian tale. with three dramatic scenes, and other poems. [electronic resource]","marcian colonna, an italian tale. with three dramatic scenes, and other poems",,,,,,,"london : john warren; c. & j. ollier, 1820.",1820,london,john warren c. & j. ollier,play
14808012,lsidyv349b86a1,"cossa, pietro.",Pietro Cossa,,,nero. a play in five acts. translated and adapted ... by frances eleanor trollope. [electronic resource],nero. a play in five acts,translated and adapted by frances eleanor trollope...,,"trollope, frances eleanor.","trollope, frances eleanor",,,"rome, 1881.",1881,rome,,play
